Estimating norm scaling factor: 100%|██████████| 1000/1000 [00:18<00:00, 55.10it/s]
4600| l0_loss: 38099.48438 | mse_loss: 2.46654:  19%|█▉        | 2355200/12288000 [04:19<15:44, 10515.77it/s]
                                                               
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': -0.014719285310627217, 'ce_loss_with_ablation': 8.3441743850708, 'ce_loss_with_sae': 8.431249618530273, 'ce_loss_without_sae': 2.428450107574463}, 'reconstruction_quality': {'explained_variance': -0.0009467832860536873, 'mse': 23.93855094909668, 'cossim': 0.2684171199798584}, 'shrinkage': {'l2_norm_in': 46.161800384521484, 'l2_norm_out': 0.07443112879991531, 'l2_ratio': 0.0005594735266640782, 'relative_reconstruction_bias': 0.03882608562707901}, 'sparsity': {'l0': 318.3677673339844, 'l1': 32.676021575927734}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 0.9998732602742108, 'ce_loss_with_ablation': 8.308028221130371, 'ce_loss_with_sae': 2.0558218955993652, 'ce_loss_without_sae': 2.0550293922424316}, 'reconstruction_quality': {'explained_variance': 0.06098469719290733, 'mse': 21.955612182617188, 'cossim': 0.9737715721130371}, 'shrinkage': {'l2_norm_in': 45.861507415771484, 'l2_norm_out': 1.6920146942138672, 'l2_ratio': 0.036612045019865036, 'relative_reconstruction_bias': 0.038138773292303085}, 'sparsity': {'l0': 8446.529296875, 'l1': 7085.45654296875}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 0.999507101932119, 'ce_loss_with_ablation': 8.332615852355957, 'ce_loss_with_sae': 2.125354051589966, 'ce_loss_without_sae': 2.122292995452881}, 'reconstruction_quality': {'explained_variance': 0.06713735312223434, 'mse': 21.563735961914062, 'cossim': 0.9787563681602478}, 'shrinkage': {'l2_norm_in': 45.935054779052734, 'l2_norm_out': 1.705953598022461, 'l2_ratio': 0.036883678287267685, 'relative_reconstruction_bias': 0.038152702152729034}, 'sparsity': {'l0': 8521.5537109375, 'l1': 7159.90576171875}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 0.9992995746738138, 'ce_loss_with_ablation': 8.138676643371582, 'ce_loss_with_sae': 2.4537041187286377, 'ce_loss_without_sae': 2.4497194290161133}, 'reconstruction_quality': {'explained_variance': 0.07477135956287384, 'mse': 22.869796752929688, 'cossim': 0.9744872450828552}, 'shrinkage': {'l2_norm_in': 46.468414306640625, 'l2_norm_out': 1.714264154434204, 'l2_ratio': 0.0366097167134285, 'relative_reconstruction_bias': 0.03810478374361992}, 'sparsity': {'l0': 8594.201171875, 'l1': 7266.29248046875}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 1.0004225271869218, 'ce_loss_with_ablation': 7.857382774353027, 'ce_loss_with_sae': 2.3060264587402344, 'ce_loss_without_sae': 2.308371067047119}, 'reconstruction_quality': {'explained_variance': 0.015365257859230042, 'mse': 17.7741641998291, 'cossim': 0.9771263003349304}, 'shrinkage': {'l2_norm_in': 42.848445892333984, 'l2_norm_out': 1.5829987525939941, 'l2_ratio': 0.03676528111100197, 'relative_reconstruction_bias': 0.03809310495853424}, 'sparsity': {'l0': 8677.6416015625, 'l1': 7113.54833984375}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 0.99989376540047, 'ce_loss_with_ablation': 7.850327491760254, 'ce_loss_with_sae': 2.305338144302368, 'ce_loss_without_sae': 2.304749011993408}, 'reconstruction_quality': {'explained_variance': 0.02757086791098118, 'mse': 18.46893882751465, 'cossim': 0.9782133102416992}, 'shrinkage': {'l2_norm_in': 42.944828033447266, 'l2_norm_out': 1.5895925760269165, 'l2_ratio': 0.036826279014348984, 'relative_reconstruction_bias': 0.038131602108478546}, 'sparsity': {'l0': 8739.0419921875, 'l1': 7085.99365234375}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 0.9994539371891241, 'ce_loss_with_ablation': 8.232010841369629, 'ce_loss_with_sae': 2.419926643371582, 'ce_loss_without_sae': 2.4167511463165283}, 'reconstruction_quality': {'explained_variance': 0.06098368391394615, 'mse': 21.80439567565918, 'cossim': 0.9745649695396423}, 'shrinkage': {'l2_norm_in': 45.908878326416016, 'l2_norm_out': 1.6927276849746704, 'l2_ratio': 0.036589182913303375, 'relative_reconstruction_bias': 0.03812357410788536}, 'sparsity': {'l0': 8789.056640625, 'l1': 7454.09912109375}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 1.000205820493723, 'ce_loss_with_ablation': 7.869482040405273, 'ce_loss_with_sae': 2.311583995819092, 'ce_loss_without_sae': 2.312727689743042}, 'reconstruction_quality': {'explained_variance': 0.05248380824923515, 'mse': 20.73155403137207, 'cossim': 0.9781549572944641}, 'shrinkage': {'l2_norm_in': 45.28290939331055, 'l2_norm_out': 1.6781400442123413, 'l2_ratio': 0.036830827593803406, 'relative_reconstruction_bias': 0.038128048181533813}, 'sparsity': {'l0': 8866.6376953125, 'l1': 7488.09130859375}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 1.0009683766628394, 'ce_loss_with_ablation': 7.792513370513916, 'ce_loss_with_sae': 2.3015213012695312, 'ce_loss_without_sae': 2.306833505630493}, 'reconstruction_quality': {'explained_variance': 0.027682339772582054, 'mse': 18.544239044189453, 'cossim': 0.981573760509491}, 'shrinkage': {'l2_norm_in': 43.2647590637207, 'l2_norm_out': 1.6089950799942017, 'l2_ratio': 0.03702714294195175, 'relative_reconstruction_bias': 0.03812887892127037}, 'sparsity': {'l0': 8950.8173828125, 'l1': 7397.99560546875}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 0.999629361834973, 'ce_loss_with_ablation': 8.068778038024902, 'ce_loss_with_sae': 2.1728668212890625, 'ce_loss_without_sae': 2.1706807613372803}, 'reconstruction_quality': {'explained_variance': 0.05942760780453682, 'mse': 21.50560760498047, 'cossim': 0.9767875075340271}, 'shrinkage': {'l2_norm_in': 46.018856048583984, 'l2_norm_out': 1.7010520696640015, 'l2_ratio': 0.03672510385513306, 'relative_reconstruction_bias': 0.038112930953502655}, 'sparsity': {'l0': 8987.931640625, 'l1': 7662.7080078125}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 0.9991676971944695, 'ce_loss_with_ablation': 8.322396278381348, 'ce_loss_with_sae': 2.125487804412842, 'ce_loss_without_sae': 2.120325803756714}, 'reconstruction_quality': {'explained_variance': 0.06360278278589249, 'mse': 21.541900634765625, 'cossim': 0.9831573367118835}, 'shrinkage': {'l2_norm_in': 46.1590690612793, 'l2_norm_out': 1.7222610712051392, 'l2_ratio': 0.03711036965250969, 'relative_reconstruction_bias': 0.03813571855425835}, 'sparsity': {'l0': 9070.3515625, 'l1': 7784.41943359375}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 1.000792476921952, 'ce_loss_with_ablation': 8.357733726501465, 'ce_loss_with_sae': 2.5027217864990234, 'ce_loss_without_sae': 2.5073580741882324}, 'reconstruction_quality': {'explained_variance': 0.06328700482845306, 'mse': 21.847230911254883, 'cossim': 0.980551540851593}, 'shrinkage': {'l2_norm_in': 45.96063232421875, 'l2_norm_out': 1.7074705362319946, 'l2_ratio': 0.03693155571818352, 'relative_reconstruction_bias': 0.038131654262542725}, 'sparsity': {'l0': 9119.4970703125, 'l1': 7817.27197265625}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 1.000055763576234, 'ce_loss_with_ablation': 8.160111427307129, 'ce_loss_with_sae': 2.3536243438720703, 'ce_loss_without_sae': 2.3539481163024902}, 'reconstruction_quality': {'explained_variance': 0.06636237353086472, 'mse': 21.44186019897461, 'cossim': 0.9843119978904724}, 'shrinkage': {'l2_norm_in': 45.78166961669922, 'l2_norm_out': 1.7099981307983398, 'l2_ratio': 0.03718031570315361, 'relative_reconstruction_bias': 0.03813628479838371}, 'sparsity': {'l0': 9182.046875, 'l1': 7864.69091796875}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 1.0003572647467465, 'ce_loss_with_ablation': 7.85791015625, 'ce_loss_with_sae': 2.303622245788574, 'ce_loss_without_sae': 2.305605888366699}, 'reconstruction_quality': {'explained_variance': 0.022287441417574883, 'mse': 18.271833419799805, 'cossim': 0.9841974377632141}, 'shrinkage': {'l2_norm_in': 42.841068267822266, 'l2_norm_out': 1.5994844436645508, 'l2_ratio': 0.03719155117869377, 'relative_reconstruction_bias': 0.03814079985022545}, 'sparsity': {'l0': 9255.189453125, 'l1': 7740.52978515625}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 1.0004069828980795, 'ce_loss_with_ablation': 7.808835983276367, 'ce_loss_with_sae': 2.3420863151550293, 'ce_loss_without_sae': 2.3443102836608887}, 'reconstruction_quality': {'explained_variance': 0.017343977466225624, 'mse': 17.72987937927246, 'cossim': 0.9840584993362427}, 'shrinkage': {'l2_norm_in': 42.48091125488281, 'l2_norm_out': 1.5844088792800903, 'l2_ratio': 0.03715696185827255, 'relative_reconstruction_bias': 0.03812210634350777}, 'sparsity': {'l0': 9298.830078125, 'l1': 7720.0673828125}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 1.0003523811030097, 'ce_loss_with_ablation': 8.44247817993164, 'ce_loss_with_sae': 2.4105567932128906, 'ce_loss_without_sae': 2.4126815795898438}, 'reconstruction_quality': {'explained_variance': 0.05653515085577965, 'mse': 20.911705017089844, 'cossim': 0.9813622832298279}, 'shrinkage': {'l2_norm_in': 45.84758377075195, 'l2_norm_out': 1.7043228149414062, 'l2_ratio': 0.03696257993578911, 'relative_reconstruction_bias': 0.038133569061756134}, 'sparsity': {'l0': 9329.7939453125, 'l1': 8045.3798828125}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 0.9999967781834864, 'ce_loss_with_ablation': 8.18284797668457, 'ce_loss_with_sae': 2.5587680339813232, 'ce_loss_without_sae': 2.5587499141693115}, 'reconstruction_quality': {'explained_variance': 0.07194044440984726, 'mse': 22.306203842163086, 'cossim': 0.9856001138687134}, 'shrinkage': {'l2_norm_in': 46.248104095458984, 'l2_norm_out': 1.730367660522461, 'l2_ratio': 0.03723859786987305, 'relative_reconstruction_bias': 0.03813837096095085}, 'sparsity': {'l0': 9394.8076171875, 'l1': 8144.90380859375}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 0.9989741338973247, 'ce_loss_with_ablation': 8.29076099395752, 'ce_loss_with_sae': 2.4452176094055176, 'ce_loss_without_sae': 2.4392147064208984}, 'reconstruction_quality': {'explained_variance': 0.062703937292099, 'mse': 21.594314575195312, 'cossim': 0.983554482460022}, 'shrinkage': {'l2_norm_in': 45.830204010009766, 'l2_norm_out': 1.709041953086853, 'l2_ratio': 0.03709603473544121, 'relative_reconstruction_bias': 0.03812802955508232}, 'sparsity': {'l0': 9421.66015625, 'l1': 8118.74169921875}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 0.999377201285841, 'ce_loss_with_ablation': 8.236416816711426, 'ce_loss_with_sae': 2.225708484649658, 'ce_loss_without_sae': 2.2219626903533936}, 'reconstruction_quality': {'explained_variance': 0.021121932193636894, 'mse': 17.715164184570312, 'cossim': 0.9866140484809875}, 'shrinkage': {'l2_norm_in': 42.43955993652344, 'l2_norm_out': 1.5885900259017944, 'l2_ratio': 0.03730760142207146, 'relative_reconstruction_bias': 0.03812896087765694}, 'sparsity': {'l0': 9490.1435546875, 'l1': 7876.26904296875}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 0.9996379432158568, 'ce_loss_with_ablation': 8.16252326965332, 'ce_loss_with_sae': 2.4730684757232666, 'ce_loss_without_sae': 2.471007823944092}, 'reconstruction_quality': {'explained_variance': 0.05568932369351387, 'mse': 21.344770431518555, 'cossim': 0.9861856698989868}, 'shrinkage': {'l2_norm_in': 45.685699462890625, 'l2_norm_out': 1.7097322940826416, 'l2_ratio': 0.03726092725992203, 'relative_reconstruction_bias': 0.038147252053022385}, 'sparsity': {'l0': 9527.9326171875, 'l1': 8331.0966796875}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 0.9999529957545259, 'ce_loss_with_ablation': 8.268084526062012, 'ce_loss_with_sae': 2.059908628463745, 'ce_loss_without_sae': 2.059616804122925}, 'reconstruction_quality': {'explained_variance': 0.06426886469125748, 'mse': 21.730024337768555, 'cossim': 0.9888373613357544}, 'shrinkage': {'l2_norm_in': 45.94936752319336, 'l2_norm_out': 1.7267392873764038, 'l2_ratio': 0.03743204101920128, 'relative_reconstruction_bias': 0.0381445586681366}, 'sparsity': {'l0': 9562.2900390625, 'l1': 8354.3271484375}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 0.999672144696575, 'ce_loss_with_ablation': 8.202874183654785, 'ce_loss_with_sae': 2.464186429977417, 'ce_loss_without_sae': 2.4623043537139893}, 'reconstruction_quality': {'explained_variance': 0.0676644816994667, 'mse': 21.88953971862793, 'cossim': 0.9860898852348328}, 'shrinkage': {'l2_norm_in': 45.96158981323242, 'l2_norm_out': 1.7192143201828003, 'l2_ratio': 0.03724366053938866, 'relative_reconstruction_bias': 0.03813113272190094}, 'sparsity': {'l0': 9598.861328125, 'l1': 8377.8505859375}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 1.000087036669125, 'ce_loss_with_ablation': 8.164275169372559, 'ce_loss_with_sae': 2.4551002979278564, 'ce_loss_without_sae': 2.455597162246704}, 'reconstruction_quality': {'explained_variance': 0.06112980842590332, 'mse': 21.799409866333008, 'cossim': 0.9849228262901306}, 'shrinkage': {'l2_norm_in': 45.77640151977539, 'l2_norm_out': 1.7090157270431519, 'l2_ratio': 0.03716041147708893, 'relative_reconstruction_bias': 0.03814007341861725}, 'sparsity': {'l0': 9649.9326171875, 'l1': 8434.2392578125}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 0.9994935563610231, 'ce_loss_with_ablation': 8.28753662109375, 'ce_loss_with_sae': 2.1306281089782715, 'ce_loss_without_sae': 2.1275084018707275}, 'reconstruction_quality': {'explained_variance': 0.058375854045152664, 'mse': 21.29672622680664, 'cossim': 0.9875726103782654}, 'shrinkage': {'l2_norm_in': 45.668819427490234, 'l2_norm_out': 1.7120589017868042, 'l2_ratio': 0.037335701286792755, 'relative_reconstruction_bias': 0.03814201429486275}, 'sparsity': {'l0': 9705.1591796875, 'l1': 8526.916015625}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 1.0000580375084034, 'ce_loss_with_ablation': 7.938407897949219, 'ce_loss_with_sae': 2.2772436141967773, 'ce_loss_without_sae': 2.2775721549987793}, 'reconstruction_quality': {'explained_variance': 0.0796218067407608, 'mse': 22.36774444580078, 'cossim': 0.9893797039985657}, 'shrinkage': {'l2_norm_in': 46.18246078491211, 'l2_norm_out': 1.7362293004989624, 'l2_ratio': 0.037462569773197174, 'relative_reconstruction_bias': 0.038164980709552765}, 'sparsity': {'l0': 9728.921875, 'l1': 8556.1376953125}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 0.9996994626108265, 'ce_loss_with_ablation': 8.142068862915039, 'ce_loss_with_sae': 2.4866929054260254, 'ce_loss_without_sae': 2.484992742538452}, 'reconstruction_quality': {'explained_variance': 0.07192789018154144, 'mse': 22.513280868530273, 'cossim': 0.9875826239585876}, 'shrinkage': {'l2_norm_in': 46.355918884277344, 'l2_norm_out': 1.7368954420089722, 'l2_ratio': 0.03732357546687126, 'relative_reconstruction_bias': 0.0381215438246727}, 'sparsity': {'l0': 9763.3173828125, 'l1': 8653.4306640625}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 1.0001891783550416, 'ce_loss_with_ablation': 7.825952529907227, 'ce_loss_with_sae': 2.337635040283203, 'ce_loss_without_sae': 2.3386731147766113}, 'reconstruction_quality': {'explained_variance': 0.024358360096812248, 'mse': 18.094980239868164, 'cossim': 0.9888248443603516}, 'shrinkage': {'l2_norm_in': 42.89210891723633, 'l2_norm_out': 1.6098384857177734, 'l2_ratio': 0.0374295711517334, 'relative_reconstruction_bias': 0.03813935071229935}, 'sparsity': {'l0': 9804.8642578125, 'l1': 8367.2568359375}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 1.000127695379206, 'ce_loss_with_ablation': 7.999233245849609, 'ce_loss_with_sae': 2.462608814239502, 'ce_loss_without_sae': 2.463315725326538}, 'reconstruction_quality': {'explained_variance': 0.07087003439664841, 'mse': 22.139619827270508, 'cossim': 0.9878553748130798}, 'shrinkage': {'l2_norm_in': 46.11631393432617, 'l2_norm_out': 1.7287235260009766, 'l2_ratio': 0.03733763098716736, 'relative_reconstruction_bias': 0.03813600167632103}, 'sparsity': {'l0': 9822.0146484375, 'l1': 8700.017578125}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 0.999522583476763, 'ce_loss_with_ablation': 8.25454330444336, 'ce_loss_with_sae': 2.123424768447876, 'ce_loss_without_sae': 2.1204962730407715}, 'reconstruction_quality': {'explained_variance': 0.07487638294696808, 'mse': 21.98011016845703, 'cossim': 0.9905821681022644}, 'shrinkage': {'l2_norm_in': 46.06739044189453, 'l2_norm_out': 1.7342840433120728, 'l2_ratio': 0.037519603967666626, 'relative_reconstruction_bias': 0.03814969211816788}, 'sparsity': {'l0': 9854.55859375, 'l1': 8719.7548828125}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 1.0000861752825227, 'ce_loss_with_ablation': 7.778617858886719, 'ce_loss_with_sae': 2.2890713214874268, 'ce_loss_without_sae': 2.2895443439483643}, 'reconstruction_quality': {'explained_variance': 0.026818204671144485, 'mse': 18.257965087890625, 'cossim': 0.9895438551902771}, 'shrinkage': {'l2_norm_in': 42.94295120239258, 'l2_norm_out': 1.6131378412246704, 'l2_ratio': 0.03746536746621132, 'relative_reconstruction_bias': 0.03813142329454422}, 'sparsity': {'l0': 9895.3232421875, 'l1': 8461.109375}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 1.000381970806032, 'ce_loss_with_ablation': 7.852541923522949, 'ce_loss_with_sae': 2.3033344745635986, 'ce_loss_without_sae': 2.305453300476074}, 'reconstruction_quality': {'explained_variance': 0.06614382565021515, 'mse': 21.73858642578125, 'cossim': 0.9907704591751099}, 'shrinkage': {'l2_norm_in': 46.187164306640625, 'l2_norm_out': 1.7392672300338745, 'l2_ratio': 0.037540242075920105, 'relative_reconstruction_bias': 0.03815115615725517}, 'sparsity': {'l0': 9917.7138671875, 'l1': 8831.2958984375}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 0.9999567086901123, 'ce_loss_with_ablation': 8.130230903625488, 'ce_loss_with_sae': 2.1330320835113525, 'ce_loss_without_sae': 2.132772445678711}, 'reconstruction_quality': {'explained_variance': 0.05576935410499573, 'mse': 21.07645606994629, 'cossim': 0.9887670874595642}, 'shrinkage': {'l2_norm_in': 45.54301071166992, 'l2_norm_out': 1.708894968032837, 'l2_ratio': 0.03739218786358833, 'relative_reconstruction_bias': 0.03812220320105553}, 'sparsity': {'l0': 9936.1015625, 'l1': 8786.1953125}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 1.000173328163897, 'ce_loss_with_ablation': 8.256126403808594, 'ce_loss_with_sae': 2.1394474506378174, 'ce_loss_without_sae': 2.140507459640503}, 'reconstruction_quality': {'explained_variance': 0.014229200780391693, 'mse': 17.80051040649414, 'cossim': 0.9906587600708008}, 'shrinkage': {'l2_norm_in': 42.589881896972656, 'l2_norm_out': 1.6023565530776978, 'l2_ratio': 0.037532221525907516, 'relative_reconstruction_bias': 0.03815130144357681}, 'sparsity': {'l0': 9985.9345703125, 'l1': 8628.4794921875}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 0.9997006854740944, 'ce_loss_with_ablation': 8.217068672180176, 'ce_loss_with_sae': 2.3984298706054688, 'ce_loss_without_sae': 2.3966877460479736}, 'reconstruction_quality': {'explained_variance': 0.05390356853604317, 'mse': 21.233047485351562, 'cossim': 0.9886392951011658}, 'shrinkage': {'l2_norm_in': 45.57818603515625, 'l2_norm_out': 1.7093781232833862, 'l2_ratio': 0.03737439215183258, 'relative_reconstruction_bias': 0.03814320266246796}, 'sparsity': {'l0': 9988.7548828125, 'l1': 8891.8779296875}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 1.0000054632618802, 'ce_loss_with_ablation': 7.786465167999268, 'ce_loss_with_sae': 2.3313934803009033, 'ce_loss_without_sae': 2.331423282623291}, 'reconstruction_quality': {'explained_variance': 0.010617273859679699, 'mse': 17.076730728149414, 'cossim': 0.9909707307815552}, 'shrinkage': {'l2_norm_in': 42.20384979248047, 'l2_norm_out': 1.5879731178283691, 'l2_ratio': 0.03754262626171112, 'relative_reconstruction_bias': 0.038160450756549835}, 'sparsity': {'l0': 10036.841796875, 'l1': 8650.4736328125}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 1.0005169234266258, 'ce_loss_with_ablation': 8.267132759094238, 'ce_loss_with_sae': 2.5246682167053223, 'ce_loss_without_sae': 2.527635097503662}, 'reconstruction_quality': {'explained_variance': 0.06334676593542099, 'mse': 21.865163803100586, 'cossim': 0.989923894405365}, 'shrinkage': {'l2_norm_in': 46.07293701171875, 'l2_norm_out': 1.7315731048583984, 'l2_ratio': 0.03745966777205467, 'relative_reconstruction_bias': 0.03813517466187477}, 'sparsity': {'l0': 10048.4189453125, 'l1': 8997.8779296875}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 1.000190826441744, 'ce_loss_with_ablation': 7.918031692504883, 'ce_loss_with_sae': 2.279662609100342, 'ce_loss_without_sae': 2.280738353729248}, 'reconstruction_quality': {'explained_variance': 0.016598021611571312, 'mse': 17.6134090423584, 'cossim': 0.9916327595710754}, 'shrinkage': {'l2_norm_in': 42.52921676635742, 'l2_norm_out': 1.6025656461715698, 'l2_ratio': 0.037598658353090286, 'relative_reconstruction_bias': 0.038153499364852905}, 'sparsity': {'l0': 10098.3759765625, 'l1': 8743.8984375}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 1.0005660093947117, 'ce_loss_with_ablation': 7.821794033050537, 'ce_loss_with_sae': 2.293428897857666, 'ce_loss_without_sae': 2.296556234359741}, 'reconstruction_quality': {'explained_variance': 0.021296799182891846, 'mse': 17.851823806762695, 'cossim': 0.9918209314346313}, 'shrinkage': {'l2_norm_in': 42.75708770751953, 'l2_norm_out': 1.6112216711044312, 'l2_ratio': 0.03760276362299919, 'relative_reconstruction_bias': 0.03815454989671707}, 'sparsity': {'l0': 10109.1865234375, 'l1': 8838.0712890625}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 1.000338092608473, 'ce_loss_with_ablation': 8.218631744384766, 'ce_loss_with_sae': 2.4256765842437744, 'ce_loss_without_sae': 2.4276344776153564}, 'reconstruction_quality': {'explained_variance': 0.05929545313119888, 'mse': 21.4022159576416, 'cossim': 0.9901119470596313}, 'shrinkage': {'l2_norm_in': 45.544044494628906, 'l2_norm_out': 1.7116888761520386, 'l2_ratio': 0.037465207278728485, 'relative_reconstruction_bias': 0.03813327103853226}, 'sparsity': {'l0': 10112.2177734375, 'l1': 9008.90234375}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
